dataset,model,na,nb,nk,alpha,n_params,val_FIT_1step,val_FIT_sim,val_robust_score,val_block_mean_FIT_sim,val_block_std_FIT_sim,val_block_FIT_sim
new_identifiable_data,ARX_na3_nb3_nk2_alpha0.1,3,3,2,0.1,52,97.0115962932869,87.11683678326331,81.77170522677761,83.19180814190545,2.8402058302556807,"[80.05827461952347, 85.08178615045044, 86.82214138827408, 80.80503040937383]"
new_identifiable_data,ARX_na3_nb3_nk2_alpha0.001,3,3,2,0.001,52,97.01154170988498,87.11673043709962,81.77170439094026,83.19180029110099,2.840191800321466,"[80.05623084578212, 85.08268126600028, 86.82121174775777, 80.80707730486374]"
new_identifiable_data,ARX_na3_nb3_nk2_alpha0.01,3,3,2,0.01,52,97.01155164782034,87.11660393628611,81.77150093011561,83.1916405463538,2.840279232476386,"[80.05629851824703, 85.08220528243473, 86.82147034439693, 80.80658804033651]"
new_identifiable_data,ARX_na5_nb5_nk1_alpha0.01,5,5,1,0.01,86,97.0113766467777,87.11783264074984,81.77149636882895,83.19856489219401,2.8541370467301337,"[80.05096214419754, 85.04893433501049, 86.88129722055609, 80.81306586901195]"
new_identifiable_data,ARX_na5_nb2_nk2_alpha0,5,2,2,0.0,38,97.01163091501515,87.11595271611401,81.77112337376838,83.19769546850968,2.8531441894825993,"[80.01113741105796, 85.10212905080232, 86.83532123421087, 80.84219417796754]"
new_identifiable_data,ARX_na5_nb5_nk1_alpha0.001,5,5,1,0.001,86,97.01137349528413,87.11755092874,81.77111383971354,83.19823750074498,2.8542473220629017,"[80.050363990776, 85.04851239322426, 86.88120928344823, 80.8128643355314]"
new_identifiable_data,ARX_na5_nb5_nk1_alpha0,5,5,1,0.0,86,97.01137205336227,87.11750812712232,81.77105342178251,83.19818637533703,2.85426590710904,"[80.05028095396153, 85.04844754634193, 86.88119869156395, 80.81281830948072]"
new_identifiable_data,ARX_na5_nb2_nk2_alpha0.001,5,2,2,0.001,38,97.01163365585694,87.1158856042135,81.77103588514613,83.19761445673477,2.853157143177257,"[80.01110267048077, 85.10194611826782, 86.83534374975733, 80.84206528843318]"
new_identifiable_data,ARX_na5_nb2_nk2_alpha0.01,5,2,2,0.01,38,97.01165153369006,87.1153801627883,81.77039160824823,83.1970045128769,2.8532258092573257,"[80.0108090158667, 85.10062886950773, 86.83541105769001, 80.84116910844318]"
new_identifiable_data,ARX_na3_nb2_nk2_alpha0.1,3,2,2,0.1,36,97.01173741986302,87.11584465529023,81.76964336171118,83.19318753203885,2.8470883406553367,"[80.00344311522039, 85.10561494969035, 86.81312349668593, 80.85056856655874]"
new_identifiable_data,ARX_na5_nb2_nk2_alpha0.1,5,2,2,0.1,38,97.0117145363636,87.11291659394827,81.76761754934576,83.19409339682187,2.8529516949522358,"[80.00856532560265, 85.09533764617474, 86.83376114076687, 80.83870947474321]"
new_identifiable_data,ARX_na2_nb3_nk1_alpha0.1,2,3,1,0.1,51,97.01169383510869,87.11538427643902,81.76178039153537,83.19058712116376,2.8576134592567763,"[80.00827954757696, 85.1057955273985, 86.8296270016075, 80.8186464080721]"
new_identifiable_data,ARX_na5_nb3_nk2_alpha0,5,3,2,0.0,54,97.0115235674508,87.11093739296558,81.76095633685313,83.18589530143257,2.849877929158878,"[80.04881636810124, 85.07127441971826, 86.83729656179307, 80.78619385611768]"
new_identifiable_data,ARX_na5_nb3_nk2_alpha0.001,5,3,2,0.001,54,97.0115247362419,87.11091854279942,81.76092771339913,83.18587250322088,2.849889579643498,"[80.04881732012822, 85.07120974554945, 86.83732825968889, 80.78613468751696]"
new_identifiable_data,ARX_na5_nb3_nk2_alpha0.1,5,3,2,0.1,54,97.01158022564785,87.11087746609576,81.76085752200187,83.18574799098322,2.8497809379626964,"[80.05066008078768, 85.07004396455477, 86.83797545629567, 80.78431246229472]"
new_identifiable_data,ARX_na5_nb3_nk2_alpha0.01,5,3,2,0.01,54,97.01153469511704,87.11078534801857,81.76072727214111,83.18570862069649,2.8499626971107443,"[80.0488760609221, 85.07072453198614, 86.83755676135154, 80.78567712852616]"
new_identifiable_data,ARX_na2_nb3_nk1_alpha0.01,2,3,1,0.01,51,97.01170234896355,87.11097399292056,81.75689282409854,83.18564730096828,2.8575089537394733,"[80.00136599427654, 85.09740779040617, 86.82667887047508, 80.81713654871537]"
new_identifiable_data,ARX_na2_nb3_nk1_alpha0.001,2,3,1,0.001,51,97.01170144487573,87.11043151297692,81.75624735480692,83.18503124493013,2.857567780246417,"[80.000427983043, 85.09650282360172, 86.82633674262416, 80.81685743045166]"
new_identifiable_data,ARX_na2_nb3_nk1_alpha0,2,3,1,0.0,51,97.01169989275391,87.11036630682607,81.75616793732897,83.18495698349916,2.8575780923404,"[80.0003082915262, 85.09640270951809, 86.82629433375611, 80.81682259919624]"
